replicon	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_loci	locus_num	sys_wholeness	sys_score	sys_occ	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	counterpart	used_in	type	subtype	activity
MK511029	MK511029_6	acrif4	6	defense-finder-models/ADF/Anti_CRISPR/acrif4	MK511029_acrif4_3	1	1	0.143	1.5	1	acrif4	mandatory	101	9.6e-60	191.2	1.0	0.98	2	100			Anti_CRISPR	acrif4	Antidefense
MK511029	MK511029_7	aca1	7	defense-finder-models/ADF/Anti_CRISPR/acrie3	MK511029_acrie3_2	1	1	0.143	1.5	1	aca1	accessory	84	5.0000000000000005e-39	124.4	0.958	0.821	12	80		MK511029_Aca_alone_1,MK511029_acrif4_3	Anti_CRISPR	acrie3	Antidefense
MK511029	MK511029_7	aca1	7	defense-finder-models/ADF/Anti_CRISPR/acrif4	MK511029_acrif4_3	1	1	0.143	1.5	1	aca1	accessory	84	5.0000000000000005e-39	124.4	0.958	0.821	12	80		MK511029_Aca_alone_1,MK511029_acrie3_2	Anti_CRISPR	acrif4	Antidefense
MK511030	MK511030_5	acrie3	5	defense-finder-models/ADF/Anti_CRISPR/acrie3	MK511030_acrie3_2	1	1	0.143	1.5	1	acrie3	mandatory	66	1.1e-45	145.8	0.941	0.97	1	64			Anti_CRISPR	acrie3	Antidefense
MK511030	MK511030_6	acrif4	6	defense-finder-models/ADF/Anti_CRISPR/acrif4	MK511030_acrif4_3	1	1	0.143	1.5	1	acrif4	mandatory	101	9.3e-60	191.2	1.0	0.98	2	100			Anti_CRISPR	acrif4	Antidefense
MK511030	MK511030_7	aca1	7	defense-finder-models/ADF/Anti_CRISPR/acrie3	MK511030_acrie3_2	1	1	0.143	1.5	1	aca1	accessory	84	4.7999999999999997e-39	124.4	0.958	0.821	12	80		MK511030_Aca_alone_1,MK511030_acrif4_3	Anti_CRISPR	acrie3	Antidefense
MK511030	MK511030_7	aca1	7	defense-finder-models/ADF/Anti_CRISPR/acrif4	MK511030_acrif4_3	1	1	0.143	1.5	1	aca1	accessory	84	4.7999999999999997e-39	124.4	0.958	0.821	12	80		MK511030_Aca_alone_1,MK511030_acrie3_2	Anti_CRISPR	acrif4	Antidefense
MK511031	MK511031_5	acrie3	5	defense-finder-models/ADF/Anti_CRISPR/acrie3	MK511031_acrie3_2	1	1	0.143	1.5	1	acrie3	mandatory	66	9.2e-46	145.8	0.941	0.97	1	64			Anti_CRISPR	acrie3	Antidefense
MK511031	MK511031_6	acrif4	6	defense-finder-models/ADF/Anti_CRISPR/acrif4	MK511031_acrif4_3	1	1	0.143	1.5	1	acrif4	mandatory	101	7.8e-60	191.2	1.0	0.98	2	100			Anti_CRISPR	acrif4	Antidefense
MK511031	MK511031_7	aca1	7	defense-finder-models/ADF/Anti_CRISPR/acrie3	MK511031_acrie3_2	1	1	0.143	1.5	1	aca1	accessory	84	4.1e-39	124.4	0.958	0.821	12	80		MK511031_Aca_alone_1,MK511031_acrif4_3	Anti_CRISPR	acrie3	Antidefense
MK511031	MK511031_7	aca1	7	defense-finder-models/ADF/Anti_CRISPR/acrif4	MK511031_acrif4_3	1	1	0.143	1.5	1	aca1	accessory	84	4.1e-39	124.4	0.958	0.821	12	80		MK511031_Aca_alone_1,MK511031_acrie3_2	Anti_CRISPR	acrif4	Antidefense
MK511032	MK511032_5	acrie3	5	defense-finder-models/ADF/Anti_CRISPR/acrie3	MK511032_acrie3_2	1	1	0.143	1.5	1	acrie3	mandatory	66	1.2e-45	145.8	0.941	0.97	1	64			Anti_CRISPR	acrie3	Antidefense
MK511032	MK511032_6	acrif4	6	defense-finder-models/ADF/Anti_CRISPR/acrif4	MK511032_acrif4_3	1	1	0.143	1.5	1	acrif4	mandatory	101	1e-59	191.2	1.0	0.98	2	100			Anti_CRISPR	acrif4	Antidefense
MK511032	MK511032_7	aca1	7	defense-finder-models/ADF/Anti_CRISPR/acrie3	MK511032_acrie3_2	1	1	0.143	1.5	1	aca1	accessory	84	5.4e-39	124.4	0.958	0.821	12	80		MK511032_Aca_alone_1,MK511032_acrif4_3	Anti_CRISPR	acrie3	Antidefense
MK511032	MK511032_7	aca1	7	defense-finder-models/ADF/Anti_CRISPR/acrif4	MK511032_acrif4_3	1	1	0.143	1.5	1	aca1	accessory	84	5.4e-39	124.4	0.958	0.821	12	80		MK511032_Aca_alone_1,MK511032_acrie3_2	Anti_CRISPR	acrif4	Antidefense
MK511033	MK511033_5	acrie3	5	defense-finder-models/ADF/Anti_CRISPR/acrie3	MK511033_acrie3_2	1	1	0.143	1.5	1	acrie3	mandatory	66	1.1e-45	145.8	0.941	0.97	1	64			Anti_CRISPR	acrie3	Antidefense
MK511033	MK511033_6	acrif4	6	defense-finder-models/ADF/Anti_CRISPR/acrif4	MK511033_acrif4_3	1	1	0.143	1.5	1	acrif4	mandatory	101	9.400000000000001e-60	191.2	1.0	0.98	2	100			Anti_CRISPR	acrif4	Antidefense
MK511033	MK511033_7	aca1	7	defense-finder-models/ADF/Anti_CRISPR/acrie3	MK511033_acrie3_2	1	1	0.143	1.5	1	aca1	accessory	84	4.9e-39	124.4	0.958	0.821	12	80		MK511033_Aca_alone_1,MK511033_acrif4_3	Anti_CRISPR	acrie3	Antidefense
MK511033	MK511033_7	aca1	7	defense-finder-models/ADF/Anti_CRISPR/acrif4	MK511033_acrif4_3	1	1	0.143	1.5	1	aca1	accessory	84	4.9e-39	124.4	0.958	0.821	12	80		MK511033_Aca_alone_1,MK511033_acrie3_2	Anti_CRISPR	acrif4	Antidefense
MK511034	MK511034_5	acrie3	5	defense-finder-models/ADF/Anti_CRISPR/acrie3	MK511034_acrie3_2	1	1	0.143	1.5	1	acrie3	mandatory	66	1.1e-45	145.8	0.941	0.97	1	64			Anti_CRISPR	acrie3	Antidefense
MK511034	MK511034_6	acrif4	6	defense-finder-models/ADF/Anti_CRISPR/acrif4	MK511034_acrif4_3	1	1	0.143	1.5	1	acrif4	mandatory	101	9.6e-60	191.2	1.0	0.98	2	100			Anti_CRISPR	acrif4	Antidefense
MK511034	MK511034_7	aca1	7	defense-finder-models/ADF/Anti_CRISPR/acrie3	MK511034_acrie3_2	1	1	0.143	1.5	1	aca1	accessory	84	5.0000000000000005e-39	124.4	0.958	0.821	12	80		MK511034_Aca_alone_1,MK511034_acrif4_3	Anti_CRISPR	acrie3	Antidefense
MK511034	MK511034_7	aca1	7	defense-finder-models/ADF/Anti_CRISPR/acrif4	MK511034_acrif4_3	1	1	0.143	1.5	1	aca1	accessory	84	5.0000000000000005e-39	124.4	0.958	0.821	12	80		MK511034_Aca_alone_1,MK511034_acrie3_2	Anti_CRISPR	acrif4	Antidefense
MK511035	MK511035_5	acrie3	5	defense-finder-models/ADF/Anti_CRISPR/acrie3	MK511035_acrie3_2	1	1	0.143	1.5	1	acrie3	mandatory	66	1.1e-45	145.8	0.941	0.97	1	64			Anti_CRISPR	acrie3	Antidefense
MK511035	MK511035_6	acrif4	6	defense-finder-models/ADF/Anti_CRISPR/acrif4	MK511035_acrif4_3	1	1	0.143	1.5	1	acrif4	mandatory	101	9.400000000000001e-60	191.2	1.0	0.98	2	100			Anti_CRISPR	acrif4	Antidefense
MK511035	MK511035_7	aca1	7	defense-finder-models/ADF/Anti_CRISPR/acrie3	MK511035_acrie3_2	1	1	0.143	1.5	1	aca1	accessory	84	4.9e-39	124.4	0.958	0.821	12	80		MK511035_Aca_alone_1,MK511035_acrif4_3	Anti_CRISPR	acrie3	Antidefense
MK511035	MK511035_7	aca1	7	defense-finder-models/ADF/Anti_CRISPR/acrif4	MK511035_acrif4_3	1	1	0.143	1.5	1	aca1	accessory	84	4.9e-39	124.4	0.958	0.821	12	80		MK511035_Aca_alone_1,MK511035_acrie3_2	Anti_CRISPR	acrif4	Antidefense
MK511036	MK511036_5	acrie3	5	defense-finder-models/ADF/Anti_CRISPR/acrie3	MK511036_acrie3_2	1	1	0.143	1.5	1	acrie3	mandatory	66	1.8e-45	145.0	0.941	0.97	1	64			Anti_CRISPR	acrie3	Antidefense
MK511036	MK511036_6	acrif4	6	defense-finder-models/ADF/Anti_CRISPR/acrif4	MK511036_acrif4_3	1	1	0.143	1.5	1	acrif4	mandatory	101	9e-60	191.2	1.0	0.98	2	100			Anti_CRISPR	acrif4	Antidefense
MK511036	MK511036_7	aca1	7	defense-finder-models/ADF/Anti_CRISPR/acrie3	MK511036_acrie3_2	1	1	0.143	1.5	1	aca1	accessory	75	8.6e-40	126.7	0.958	0.92	3	71		MK511036_Aca_alone_1,MK511036_acrif4_3	Anti_CRISPR	acrie3	Antidefense
MK511036	MK511036_7	aca1	7	defense-finder-models/ADF/Anti_CRISPR/acrif4	MK511036_acrif4_3	1	1	0.143	1.5	1	aca1	accessory	75	8.6e-40	126.7	0.958	0.92	3	71		MK511036_Aca_alone_1,MK511036_acrie3_2	Anti_CRISPR	acrif4	Antidefense
MK511037	MK511037_5	acrie3	5	defense-finder-models/ADF/Anti_CRISPR/acrie3	MK511037_acrie3_2	1	1	0.143	1.5	1	acrie3	mandatory	66	9.2e-46	145.8	0.941	0.97	1	64			Anti_CRISPR	acrie3	Antidefense
MK511037	MK511037_6	acrif4	6	defense-finder-models/ADF/Anti_CRISPR/acrif4	MK511037_acrif4_3	1	1	0.143	1.5	1	acrif4	mandatory	101	7.8e-60	191.2	1.0	0.98	2	100			Anti_CRISPR	acrif4	Antidefense
MK511037	MK511037_7	aca1	7	defense-finder-models/ADF/Anti_CRISPR/acrie3	MK511037_acrie3_2	1	1	0.143	1.5	1	aca1	accessory	75	2.7e-39	125.0	0.958	0.92	3	71		MK511037_Aca_alone_1,MK511037_acrif4_3	Anti_CRISPR	acrie3	Antidefense
MK511037	MK511037_7	aca1	7	defense-finder-models/ADF/Anti_CRISPR/acrif4	MK511037_acrif4_3	1	1	0.143	1.5	1	aca1	accessory	75	2.7e-39	125.0	0.958	0.92	3	71		MK511037_Aca_alone_1,MK511037_acrie3_2	Anti_CRISPR	acrif4	Antidefense
MK511038	MK511038_5	acrie3	5	defense-finder-models/ADF/Anti_CRISPR/acrie3	MK511038_acrie3_2	1	1	0.143	1.5	1	acrie3	mandatory	66	1.1e-45	145.8	0.941	0.97	1	64			Anti_CRISPR	acrie3	Antidefense
MK511038	MK511038_6	acrif4	6	defense-finder-models/ADF/Anti_CRISPR/acrif4	MK511038_acrif4_3	1	1	0.143	1.5	1	acrif4	mandatory	101	9.6e-60	191.2	1.0	0.98	2	100			Anti_CRISPR	acrif4	Antidefense
MK511038	MK511038_7	aca1	7	defense-finder-models/ADF/Anti_CRISPR/acrie3	MK511038_acrie3_2	1	1	0.143	1.5	1	aca1	accessory	84	5.0000000000000005e-39	124.4	0.958	0.821	12	80		MK511038_Aca_alone_1,MK511038_acrif4_3	Anti_CRISPR	acrie3	Antidefense
MK511038	MK511038_7	aca1	7	defense-finder-models/ADF/Anti_CRISPR/acrif4	MK511038_acrif4_3	1	1	0.143	1.5	1	aca1	accessory	84	5.0000000000000005e-39	124.4	0.958	0.821	12	80		MK511038_Aca_alone_1,MK511038_acrie3_2	Anti_CRISPR	acrif4	Antidefense
MK511040	MK511040_42	vcrx091	42	defense-finder-models/ADF/Anti_CRISPR/vcrx091_093	MK511040_vcrx091_093_1	1	1	0.667	2.0	1	vcrx091	mandatory	145	2.9e-76	247.6	0.588	0.966	1	140			Anti_CRISPR	vcrx091_093	Antidefense
MK511040	MK511040_44	vcrx093	44	defense-finder-models/ADF/Anti_CRISPR/vcrx091_093	MK511040_vcrx091_093_1	1	1	0.667	2.0	1	vcrx093	mandatory	546	9.6e-32	102.3	0.54	0.335	1	183			Anti_CRISPR	vcrx091_093	Antidefense
MK511058	MK511058_9	acb2	9	defense-finder-models/ADF/Anti_CBASS/acb2	MK511058_acb2_1	1	1	1.0	1.0	1	acb2	mandatory	109	1.8e-41	132.2	0.979	0.982	1	107			Anti_CBASS	acb2	Antidefense
MK511059	MK511059_9	acb2	9	defense-finder-models/ADF/Anti_CBASS/acb2	MK511059_acb2_1	1	1	1.0	1.0	1	acb2	mandatory	109	2.2e-41	132.2	0.979	0.982	1	107			Anti_CBASS	acb2	Antidefense
MK511060	MK511060_9	acb2	9	defense-finder-models/ADF/Anti_CBASS/acb2	MK511060_acb2_1	1	1	1.0	1.0	1	acb2	mandatory	109	1.9e-41	132.2	0.979	0.982	1	107			Anti_CBASS	acb2	Antidefense
MK511061	MK511061_9	acb2	9	defense-finder-models/ADF/Anti_CBASS/acb2	MK511061_acb2_1	1	1	1.0	1.0	1	acb2	mandatory	109	2.2e-41	132.2	0.979	0.982	1	107			Anti_CBASS	acb2	Antidefense
MK511062	MK511062_9	acb2	9	defense-finder-models/ADF/Anti_CBASS/acb2	MK511062_acb2_1	1	1	1.0	1.0	1	acb2	mandatory	109	1.8e-41	132.2	0.979	0.982	1	107			Anti_CBASS	acb2	Antidefense
MK511063	MK511063_9	acb2	9	defense-finder-models/ADF/Anti_CBASS/acb2	MK511063_acb2_1	1	1	1.0	1.0	1	acb2	mandatory	109	2.0999999999999999e-41	132.2	0.979	0.982	1	107			Anti_CBASS	acb2	Antidefense
MK511064	MK511064_9	acb2	9	defense-finder-models/ADF/Anti_CBASS/acb2	MK511064_acb2_1	1	1	1.0	1.0	1	acb2	mandatory	109	1.8e-41	132.2	0.979	0.982	1	107			Anti_CBASS	acb2	Antidefense
MK511065	MK511065_9	acb2	9	defense-finder-models/ADF/Anti_CBASS/acb2	MK511065_acb2_1	1	1	1.0	1.0	1	acb2	mandatory	109	2.3e-41	132.2	0.979	0.982	1	107			Anti_CBASS	acb2	Antidefense
MK514283	MK514283_17	acb2	17	defense-finder-models/ADF/Anti_CBASS/acb2	MK514283_acb2_1	1	1	1.0	1.0	1	acb2	mandatory	96	7.5e-42	133.6	0.979	0.979	1	94			Anti_CBASS	acb2	Antidefense
MK552327	MK552327_126	narp1_namat	126	defense-finder-models/ADF/NADP/NARP1	MK552327_NARP1_1	1	1	1.0	2.0	1	narp1_namat	mandatory	610	3e-200	660.8	0.991	0.97	2	593			NADP	NARP1	Antidefense
MK552327	MK552327_127	narp1_adps	127	defense-finder-models/ADF/NADP/NARP1	MK552327_NARP1_1	1	1	1.0	2.0	1	narp1_adps	mandatory	315	7.8e-82	269.4	0.865	0.911	14	300			NADP	NARP1	Antidefense
MK599315	MK599315_116	narp1_namat	116	defense-finder-models/ADF/NADP/NARP1	MK599315_NARP1_1	1	1	1.0	2.0	1	narp1_namat	mandatory	589	1.2e-202	668.6	0.989	0.992	4	587			NADP	NARP1	Antidefense
MK599315	MK599315_117	narp1_adps	117	defense-finder-models/ADF/NADP/NARP1	MK599315_NARP1_1	1	1	1.0	2.0	1	narp1_adps	mandatory	296	8.4e-89	292.2	0.851	0.916	5	275			NADP	NARP1	Antidefense
MK599315	MK599315_182	tad1	182	defense-finder-models/ADF/Anti_Thoeris/tad1	MK599315_tad1_2	1	1	1.0	1.0	1	tad1	mandatory	194	5.6e-21	69.5	0.669	0.418	111	191			Anti_Thoeris	tad1	Antidefense
MK803322	MK803322_78	acb2	78	defense-finder-models/ADF/Anti_CBASS/acb2	MK803322_acb2_1	1	1	1.0	1.0	1	acb2	mandatory	234	2.9e-16	52.4	0.884	0.393	141	232			Anti_CBASS	acb2	Antidefense
MK813938.1	MK813938.1_59	gad2	59	defense-finder-models/ADF/Anti_Gabija/gad2	MK813938.1_gad2_1	1	1	1.0	1.0	1	gad2	mandatory	348	5.7e-62	203.8	0.556	0.626	1	218			Anti_Gabija	gad2	Antidefense
MK813940.1	MK813940.1_60	gnarl1	60	defense-finder-models/ADF/Other/gnarl1	MK813940.1_gnarl1_1	1	1	1.0	1.0	1	gnarl1	mandatory	59	5.1e-09	28.2	0.581	0.424	28	52			Other	gnarl1	Antidefense
MN013356	MN013356_136	narp1_namat	136	defense-finder-models/ADF/NADP/NARP1	MN013356_NARP1_1	1	1	1.0	2.0	1	narp1_namat	mandatory	563	1e-207	684.1	0.987	0.993	2	560			NADP	NARP1	Antidefense
MN013356	MN013356_138	narp1_adps	138	defense-finder-models/ADF/NADP/NARP1	MN013356_NARP1_1	1	1	1.0	2.0	1	narp1_adps	mandatory	289	5.1e-88	288.4	0.858	0.91	21	283			NADP	NARP1	Antidefense
MN096267	MN096267_26	acrif24	26	defense-finder-models/ADF/Anti_CRISPR/acrif24	MN096267_acrif24_3	1	1	0.071	1.0	1	acrif24	mandatory	229	6.5e-100	326.3	0.974	0.991	1	227			Anti_CRISPR	acrif24	Antidefense
MN096267	MN096267_27	acrif23	27	defense-finder-models/ADF/Anti_CRISPR/acrif23	MN096267_acrif23_2	1	1	0.071	1.0	1	acrif23	mandatory	160	1.1e-76	248.8	1.0	0.994	1	159			Anti_CRISPR	acrif23	Antidefense
MN096267	MN096267_65	adnd_p0020	65	defense-finder-models/ADF/Anti_Dnd/Adnd_p0020_p0021	MN096267_Adnd_p0020_p0021_1	1	1	0.5	1.0	1	adnd_p0020	mandatory	267	3.2e-63	206.8	0.537	0.588	1	157			Anti_Dnd	Adnd_p0020_p0021	Antidefense
MN103543	MN103543_110	narp1_namat	110	defense-finder-models/ADF/NADP/NARP1	MN103543_NARP1_1	1	1	1.0	2.0	1	narp1_namat	mandatory	589	6.8e-203	669.4	0.989	0.992	4	587			NADP	NARP1	Antidefense
MN103543	MN103543_111	narp1_adps	111	defense-finder-models/ADF/NADP/NARP1	MN103543_NARP1_1	1	1	1.0	2.0	1	narp1_adps	mandatory	296	3.2e-89	293.5	0.851	0.916	5	275			NADP	NARP1	Antidefense
MN103543	MN103543_172	tad1	172	defense-finder-models/ADF/Anti_Thoeris/tad1	MN103543_tad1_2	1	1	1.0	1.0	1	tad1	mandatory	194	5.3e-21	69.5	0.669	0.418	111	191			Anti_Thoeris	tad1	Antidefense
MN536027	MN536027_9	acb2	9	defense-finder-models/ADF/Anti_CBASS/acb2	MN536027_acb2_1	1	1	1.0	1.0	1	acb2	mandatory	96	1.3e-41	133.0	0.979	0.979	1	94			Anti_CBASS	acb2	Antidefense
MN563784	MN563784_181	tad1	181	defense-finder-models/ADF/Anti_Thoeris/tad1	MN563784_tad1_1	1	1	1.0	1.0	1	tad1	mandatory	231	2.5e-21	70.5	0.835	0.468	120	227			Anti_Thoeris	tad1	Antidefense
MN563785	MN563785_142	narp1_namat	142	defense-finder-models/ADF/NADP/NARP1	MN563785_NARP1_1	1	1	1.0	2.0	1	narp1_namat	mandatory	563	9.099999999999999e-208	684.3	0.987	0.993	2	560			NADP	NARP1	Antidefense
MN563785	MN563785_144	narp1_adps	144	defense-finder-models/ADF/NADP/NARP1	MN563785_NARP1_1	1	1	1.0	2.0	1	narp1_adps	mandatory	289	5.2e-88	288.4	0.858	0.91	21	283			NADP	NARP1	Antidefense
MN871456	MN871456_74	klca	74	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	MN871456_ardb_klca_acric11_1	1	1	1.0	0.8	1	ardb	mandatory	137	1.2e-50	163.7	0.822	0.978	3	136			Anti_RM	ardb_klca_acric11	Antidefense
MN871463	MN871463_79	klca	79	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	MN871463_ardb_klca_acric11_1	1	1	1.0	0.8	1	ardb	mandatory	137	1.6e-51	166.6	0.822	0.978	3	136			Anti_RM	ardb_klca_acric11	Antidefense
MN871469	MN871469_79	klca	79	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	MN871469_ardb_klca_acric11_1	1	1	1.0	0.8	1	ardb	mandatory	137	1.6e-51	166.6	0.822	0.978	3	136			Anti_RM	ardb_klca_acric11	Antidefense
MN871470	MN871470_140	narp1_namat	140	defense-finder-models/ADF/NADP/NARP1	MN871470_NARP1_1	1	1	1.0	2.0	1	narp1_namat	mandatory	563	1.1e-207	684.0	0.987	0.993	2	560			NADP	NARP1	Antidefense
MN871470	MN871470_142	narp1_adps	142	defense-finder-models/ADF/NADP/NARP1	MN871470_NARP1_1	1	1	1.0	2.0	1	narp1_adps	mandatory	289	3.8e-88	288.8	0.858	0.91	21	283			NADP	NARP1	Antidefense
MN871478	MN871478_79	klca	79	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	MN871478_ardb_klca_acric11_1	1	1	1.0	0.8	1	ardb	mandatory	138	8.4e-50	161.0	0.822	0.978	3	137			Anti_RM	ardb_klca_acric11	Antidefense
MN871480	MN871480_181	tad1	181	defense-finder-models/ADF/Anti_Thoeris/tad1	MN871480_tad1_1	1	1	1.0	1.0	1	tad1	mandatory	231	2.9e-21	70.3	0.835	0.468	120	227			Anti_Thoeris	tad1	Antidefense
MN871481	MN871481_139	narp1_namat	139	defense-finder-models/ADF/NADP/NARP1	MN871481_NARP1_1	1	1	1.0	2.0	1	narp1_namat	mandatory	563	8.9e-208	684.3	0.987	0.993	2	560			NADP	NARP1	Antidefense
MN871481	MN871481_141	narp1_adps	141	defense-finder-models/ADF/NADP/NARP1	MN871481_NARP1_1	1	1	1.0	2.0	1	narp1_adps	mandatory	289	5.1e-88	288.4	0.858	0.91	21	283			NADP	NARP1	Antidefense
MN871482	MN871482_71	klca	71	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	MN871482_ardb_klca_acric11_1	1	1	1.0	0.8	1	ardb	mandatory	137	1.4e-51	166.6	0.822	0.978	3	136			Anti_RM	ardb_klca_acric11	Antidefense
MN871486	MN871486_77	klca	77	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	MN871486_ardb_klca_acric11_1	1	1	1.0	0.8	1	ardb	mandatory	137	1.4e-51	166.7	0.822	0.978	3	136			Anti_RM	ardb_klca_acric11	Antidefense
MN871488	MN871488_140	narp1_namat	140	defense-finder-models/ADF/NADP/NARP1	MN871488_NARP1_1	1	1	1.0	2.0	1	narp1_namat	mandatory	563	4.3e-208	685.4	0.987	0.993	2	560			NADP	NARP1	Antidefense
MN871488	MN871488_142	narp1_adps	142	defense-finder-models/ADF/NADP/NARP1	MN871488_NARP1_1	1	1	1.0	2.0	1	narp1_adps	mandatory	289	3.8e-88	288.8	0.858	0.91	21	283			NADP	NARP1	Antidefense
MN871489	MN871489_180	tad1	180	defense-finder-models/ADF/Anti_Thoeris/tad1	MN871489_tad1_1	1	1	1.0	1.0	1	tad1	mandatory	231	3.3e-21	70.1	0.835	0.468	120	227			Anti_Thoeris	tad1	Antidefense
MN905160	MN905160_150	narp1_namat	150	defense-finder-models/ADF/NADP/NARP1	MN905160_NARP1_1	1	1	1.0	2.0	1	narp1_namat	mandatory	597	3.9999999999999995e-199	655.9	0.979	0.992	3	594			NADP	NARP1	Antidefense
MN905160	MN905160_153	narp1_adps	153	defense-finder-models/ADF/NADP/NARP1	MN905160_NARP1_1	1	1	1.0	2.0	1	narp1_adps	mandatory	298	8.7e-91	297.6	0.865	0.94	16	295			NADP	NARP1	Antidefense
MT028297.1	MT028297.1_60	rad	60	defense-finder-models/ADF/Anti_Retron/rad	MT028297.1_rad_2	1	1	1.0	1.0	1	rad	mandatory	166	1.6000000000000002e-48	157.7	0.971	0.958	2	160			Anti_Retron	rad	Antidefense
MT028297.1	MT028297.1_111	narp1_namat	111	defense-finder-models/ADF/NADP/NARP1	MT028297.1_NARP1_1	1	1	1.0	2.0	1	narp1_namat	mandatory	550	8.4e-201	661.0	0.991	0.987	3	545			NADP	NARP1	Antidefense
MT028297.1	MT028297.1_113	narp1_adps	113	defense-finder-models/ADF/NADP/NARP1	MT028297.1_NARP1_1	1	1	1.0	2.0	1	narp1_adps	mandatory	267	5.999999999999999e-84	274.7	0.804	0.955	11	265			NADP	NARP1	Antidefense
MT104475	MT104475_2	acb1	2	defense-finder-models/ADF/Anti_CBASS/acb1	MT104475_acb1_1	1	1	1.0	1.0	1	acb1	mandatory	601	7.3e-22	69.9	0.869	0.23	461	598			Anti_CBASS	acb1	Antidefense
MT118302	MT118302_80	klca	80	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	MT118302_ardb_klca_acric11_1	1	1	1.0	0.8	1	ardb	mandatory	157	7.700000000000001e-38	122.1	0.638	0.669	3	107			Anti_RM	ardb_klca_acric11	Antidefense
MT133560	MT133560_174	tad1	174	defense-finder-models/ADF/Anti_Thoeris/tad1	MT133560_tad1_1	1	1	1.0	1.0	1	tad1	mandatory	231	3.3e-21	70.1	0.835	0.468	120	227			Anti_Thoeris	tad1	Antidefense
MT597419	MT597419_7	ardu	7	defense-finder-models/ADF/Anti_RM/arda_ardu	MT597419_arda_ardu_1	1	1	1.0	0.8	1	arda	mandatory	205	5.3e-39	125.6	0.788	0.976	1	200			Anti_RM	arda_ardu	Antidefense
MT670417	MT670417_140	narp1_namat	140	defense-finder-models/ADF/NADP/NARP1	MT670417_NARP1_1	1	1	1.0	2.0	1	narp1_namat	mandatory	592	1.9000000000000001e-199	656.9	0.979	0.992	3	589			NADP	NARP1	Antidefense
MT670417	MT670417_143	narp1_adps	143	defense-finder-models/ADF/NADP/NARP1	MT670417_NARP1_1	1	1	1.0	2.0	1	narp1_adps	mandatory	296	6.3e-91	298.0	0.865	0.939	16	293			NADP	NARP1	Antidefense
MT670418	MT670418_144	narp1_namat	144	defense-finder-models/ADF/NADP/NARP1	MT670418_NARP1_1	1	1	1.0	2.0	1	narp1_namat	mandatory	597	4.5e-199	655.7	0.979	0.992	3	594			NADP	NARP1	Antidefense
MT670418	MT670418_147	narp1_adps	147	defense-finder-models/ADF/NADP/NARP1	MT670418_NARP1_1	1	1	1.0	2.0	1	narp1_adps	mandatory	296	4.3999999999999996e-91	298.5	0.865	0.939	16	293			NADP	NARP1	Antidefense
MT670419	MT670419_142	narp1_namat	142	defense-finder-models/ADF/NADP/NARP1	MT670419_NARP1_1	1	1	1.0	2.0	1	narp1_namat	mandatory	597	4.7e-200	658.9	0.979	0.992	3	594			NADP	NARP1	Antidefense
MT670419	MT670419_145	narp1_adps	145	defense-finder-models/ADF/NADP/NARP1	MT670419_NARP1_1	1	1	1.0	2.0	1	narp1_adps	mandatory	296	4.2e-91	298.5	0.865	0.939	16	293			NADP	NARP1	Antidefense
MT670420	MT670420_146	narp1_namat	146	defense-finder-models/ADF/NADP/NARP1	MT670420_NARP1_1	1	1	1.0	2.0	1	narp1_namat	mandatory	597	6e-199	655.2	0.979	0.992	3	594			NADP	NARP1	Antidefense
MT670420	MT670420_149	narp1_adps	149	defense-finder-models/ADF/NADP/NARP1	MT670420_NARP1_1	1	1	1.0	2.0	1	narp1_adps	mandatory	296	5.4e-91	298.2	0.865	0.939	16	293			NADP	NARP1	Antidefense
MT670421	MT670421_146	narp1_namat	146	defense-finder-models/ADF/NADP/NARP1	MT670421_NARP1_1	1	1	1.0	2.0	1	narp1_namat	mandatory	592	4.4e-199	655.7	0.979	0.992	3	589			NADP	NARP1	Antidefense
MT670421	MT670421_149	narp1_adps	149	defense-finder-models/ADF/NADP/NARP1	MT670421_NARP1_1	1	1	1.0	2.0	1	narp1_adps	mandatory	296	4.3e-91	298.5	0.865	0.939	16	293			NADP	NARP1	Antidefense
MT670422	MT670422_146	narp1_namat	146	defense-finder-models/ADF/NADP/NARP1	MT670422_NARP1_1	1	1	1.0	2.0	1	narp1_namat	mandatory	592	5.9e-199	655.3	0.979	0.992	3	589			NADP	NARP1	Antidefense
MT670422	MT670422_149	narp1_adps	149	defense-finder-models/ADF/NADP/NARP1	MT670422_NARP1_1	1	1	1.0	2.0	1	narp1_adps	mandatory	296	2.1e-91	299.6	0.865	0.939	16	293			NADP	NARP1	Antidefense
MT740307	MT740307_141	narp1_namat	141	defense-finder-models/ADF/NADP/NARP1	MT740307_NARP1_1	1	1	1.0	2.0	1	narp1_namat	mandatory	514	1.2e-128	423.2	0.608	0.671	2	346			NADP	NARP1	Antidefense
