accession	replicon	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_loci	locus_num	sys_wholeness	sys_score	sys_occ	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	counterpart	used_in	type	subtype	activity
GCA_019857565.1_ASM1985756v1_genomic_all_plasmids.part_CP078003.1	GCA_019857565.1_ASM1985756v1_genomic_all_plasmids.part_CP078003.1	GCA_019857565.1_ASM1985756v1_genomic_all_plasmids.part_CP078003.1_2	klca	2	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	GCA_019857565.1_ASM1985756v1_genomic_all_plasmids.part_CP078003.1_ardb_klca_acric11_4	1	1	1.0	0.8	1	ardb	mandatory	142	6.100000000000001e-57	183.9	0.865	0.993	1	141			Anti_RM	ardb_klca_acric11	Antidefense
GCA_019857565.1_ASM1985756v1_genomic_all_plasmids.part_CP078003.1	GCA_019857565.1_ASM1985756v1_genomic_all_plasmids.part_CP078003.1	GCA_019857565.1_ASM1985756v1_genomic_all_plasmids.part_CP078003.1_49	acrif3	49	defense-finder-models/ADF/Anti_CRISPR/acrif3	GCA_019857565.1_ASM1985756v1_genomic_all_plasmids.part_CP078003.1_acrif3_2	1	1	0.143	1.5	1	acrif3	mandatory	141	9.999999999999999e-85	274.0	0.986	0.972	1	137			Anti_CRISPR	acrif3	Antidefense
GCA_019857565.1_ASM1985756v1_genomic_all_plasmids.part_CP078003.1	GCA_019857565.1_ASM1985756v1_genomic_all_plasmids.part_CP078003.1	GCA_019857565.1_ASM1985756v1_genomic_all_plasmids.part_CP078003.1_50	acrif5	50	defense-finder-models/ADF/Anti_CRISPR/acrif5	GCA_019857565.1_ASM1985756v1_genomic_all_plasmids.part_CP078003.1_acrif5_3	1	1	0.143	1.5	1	acrif5	mandatory	80	2.6000000000000004e-57	183.0	1.0	0.988	1	79			Anti_CRISPR	acrif5	Antidefense
GCA_019857565.1_ASM1985756v1_genomic_all_plasmids.part_CP078003.1	GCA_019857565.1_ASM1985756v1_genomic_all_plasmids.part_CP078003.1	GCA_019857565.1_ASM1985756v1_genomic_all_plasmids.part_CP078003.1_51	aca1	51	defense-finder-models/ADF/Anti_CRISPR/acrif3	GCA_019857565.1_ASM1985756v1_genomic_all_plasmids.part_CP078003.1_acrif3_2	1	1	0.143	1.5	1	aca1	accessory	68	2.3e-35	112.9	0.958	0.971	1	66		GCA_019857565.1_ASM1985756v1_genomic_all_plasmids.part_CP078003.1_Aca_alone_1,GCA_019857565.1_ASM1985756v1_genomic_all_plasmids.part_CP078003.1_acrif5_3	Anti_CRISPR	acrif3	Antidefense
GCA_019857565.1_ASM1985756v1_genomic_all_plasmids.part_CP078003.1	GCA_019857565.1_ASM1985756v1_genomic_all_plasmids.part_CP078003.1	GCA_019857565.1_ASM1985756v1_genomic_all_plasmids.part_CP078003.1_51	aca1	51	defense-finder-models/ADF/Anti_CRISPR/acrif5	GCA_019857565.1_ASM1985756v1_genomic_all_plasmids.part_CP078003.1_acrif5_3	1	1	0.143	1.5	1	aca1	accessory	68	2.3e-35	112.9	0.958	0.971	1	66		GCA_019857565.1_ASM1985756v1_genomic_all_plasmids.part_CP078003.1_Aca_alone_1,GCA_019857565.1_ASM1985756v1_genomic_all_plasmids.part_CP078003.1_acrif3_2	Anti_CRISPR	acrif5	Antidefense
GCA_019857585.1_ASM1985758v1_genomic_all_plasmids.part_CP078005.1	GCA_019857585.1_ASM1985758v1_genomic_all_plasmids.part_CP078005.1	GCA_019857585.1_ASM1985758v1_genomic_all_plasmids.part_CP078005.1_2	klca	2	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	GCA_019857585.1_ASM1985758v1_genomic_all_plasmids.part_CP078005.1_ardb_klca_acric11_4	1	1	1.0	0.8	1	ardb	mandatory	142	7.100000000000001e-57	183.9	0.865	0.993	1	141			Anti_RM	ardb_klca_acric11	Antidefense
GCA_019857585.1_ASM1985758v1_genomic_all_plasmids.part_CP078005.1	GCA_019857585.1_ASM1985758v1_genomic_all_plasmids.part_CP078005.1	GCA_019857585.1_ASM1985758v1_genomic_all_plasmids.part_CP078005.1_12	ardk	12	defense-finder-models/ADF/Anti_RM/ardk	GCA_019857585.1_ASM1985758v1_genomic_all_plasmids.part_CP078005.1_ardk_5	1	1	1.0	1.0	1	ardk	mandatory	97	5.8e-40	128.1	0.873	0.969	2	95			Anti_RM	ardk	Antidefense
GCA_019857585.1_ASM1985758v1_genomic_all_plasmids.part_CP078005.1	GCA_019857585.1_ASM1985758v1_genomic_all_plasmids.part_CP078005.1	GCA_019857585.1_ASM1985758v1_genomic_all_plasmids.part_CP078005.1_56	acrif3	56	defense-finder-models/ADF/Anti_CRISPR/acrif3	GCA_019857585.1_ASM1985758v1_genomic_all_plasmids.part_CP078005.1_acrif3_2	1	1	0.143	1.5	1	acrif3	mandatory	141	1.2e-84	274.0	0.986	0.972	1	137			Anti_CRISPR	acrif3	Antidefense
GCA_019857585.1_ASM1985758v1_genomic_all_plasmids.part_CP078005.1	GCA_019857585.1_ASM1985758v1_genomic_all_plasmids.part_CP078005.1	GCA_019857585.1_ASM1985758v1_genomic_all_plasmids.part_CP078005.1_57	acrif5	57	defense-finder-models/ADF/Anti_CRISPR/acrif5	GCA_019857585.1_ASM1985758v1_genomic_all_plasmids.part_CP078005.1_acrif5_3	1	1	0.143	1.5	1	acrif5	mandatory	80	3.1000000000000003e-57	183.0	1.0	0.988	1	79			Anti_CRISPR	acrif5	Antidefense
GCA_019857585.1_ASM1985758v1_genomic_all_plasmids.part_CP078005.1	GCA_019857585.1_ASM1985758v1_genomic_all_plasmids.part_CP078005.1	GCA_019857585.1_ASM1985758v1_genomic_all_plasmids.part_CP078005.1_58	aca1	58	defense-finder-models/ADF/Anti_CRISPR/acrif3	GCA_019857585.1_ASM1985758v1_genomic_all_plasmids.part_CP078005.1_acrif3_2	1	1	0.143	1.5	1	aca1	accessory	68	2.7e-35	112.9	0.958	0.971	1	66		GCA_019857585.1_ASM1985758v1_genomic_all_plasmids.part_CP078005.1_Aca_alone_1,GCA_019857585.1_ASM1985758v1_genomic_all_plasmids.part_CP078005.1_acrif5_3	Anti_CRISPR	acrif3	Antidefense
GCA_019857585.1_ASM1985758v1_genomic_all_plasmids.part_CP078005.1	GCA_019857585.1_ASM1985758v1_genomic_all_plasmids.part_CP078005.1	GCA_019857585.1_ASM1985758v1_genomic_all_plasmids.part_CP078005.1_58	aca1	58	defense-finder-models/ADF/Anti_CRISPR/acrif5	GCA_019857585.1_ASM1985758v1_genomic_all_plasmids.part_CP078005.1_acrif5_3	1	1	0.143	1.5	1	aca1	accessory	68	2.7e-35	112.9	0.958	0.971	1	66		GCA_019857585.1_ASM1985758v1_genomic_all_plasmids.part_CP078005.1_Aca_alone_1,GCA_019857585.1_ASM1985758v1_genomic_all_plasmids.part_CP078005.1_acrif3_2	Anti_CRISPR	acrif5	Antidefense
GCA_019857585.1_ASM1985758v1_genomic_all_plasmids.part_CP078005.1	GCA_019857585.1_ASM1985758v1_genomic_all_plasmids.part_CP078005.1	GCA_019857585.1_ASM1985758v1_genomic_all_plasmids.part_CP078005.1_81	ardk	81	defense-finder-models/ADF/Anti_RM/ardk	GCA_019857585.1_ASM1985758v1_genomic_all_plasmids.part_CP078005.1_ardk_6	1	1	1.0	1.0	1	ardk	mandatory	97	5.8e-40	128.1	0.873	0.969	2	95			Anti_RM	ardk	Antidefense
GCA_019857625.1_ASM1985762v1_genomic_all_plasmids.part_CP078008.1	GCA_019857625.1_ASM1985762v1_genomic_all_plasmids.part_CP078008.1	GCA_019857625.1_ASM1985762v1_genomic_all_plasmids.part_CP078008.1_16	klca	16	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	GCA_019857625.1_ASM1985762v1_genomic_all_plasmids.part_CP078008.1_ardb_klca_acric11_1	1	1	1.0	0.8	1	ardb	mandatory	142	2.9e-57	183.9	0.865	0.993	1	141			Anti_RM	ardb_klca_acric11	Antidefense
GCA_019857645.1_ASM1985764v1_genomic_all_plasmids.part_CP078010.1	GCA_019857645.1_ASM1985764v1_genomic_all_plasmids.part_CP078010.1	GCA_019857645.1_ASM1985764v1_genomic_all_plasmids.part_CP078010.1_22	klca	22	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	GCA_019857645.1_ASM1985764v1_genomic_all_plasmids.part_CP078010.1_ardb_klca_acric11_1	1	1	1.0	0.8	1	ardb	mandatory	142	2.8e-57	183.9	0.865	0.993	1	141			Anti_RM	ardb_klca_acric11	Antidefense
GCA_020771755.1_ASM2077175v1_genomic_all_plasmids.part_CP086017.1	GCA_020771755.1_ASM2077175v1_genomic_all_plasmids.part_CP086017.1	GCA_020771755.1_ASM2077175v1_genomic_all_plasmids.part_CP086017.1_8	ardk	8	defense-finder-models/ADF/Anti_RM/ardk	GCA_020771755.1_ASM2077175v1_genomic_all_plasmids.part_CP086017.1_ardk_5	1	1	1.0	1.0	1	ardk	mandatory	97	2.9e-40	128.8	0.873	0.969	2	95			Anti_RM	ardk	Antidefense
GCA_020771755.1_ASM2077175v1_genomic_all_plasmids.part_CP086017.1	GCA_020771755.1_ASM2077175v1_genomic_all_plasmids.part_CP086017.1	GCA_020771755.1_ASM2077175v1_genomic_all_plasmids.part_CP086017.1_26	acrie1	26	defense-finder-models/ADF/Anti_CRISPR/acrie1	GCA_020771755.1_ASM2077175v1_genomic_all_plasmids.part_CP086017.1_acrie1_2	1	1	0.143	1.5	1	acrie1	mandatory	101	3.4e-59	189.7	0.99	0.99	1	100			Anti_CRISPR	acrie1	Antidefense
GCA_020771755.1_ASM2077175v1_genomic_all_plasmids.part_CP086017.1	GCA_020771755.1_ASM2077175v1_genomic_all_plasmids.part_CP086017.1	GCA_020771755.1_ASM2077175v1_genomic_all_plasmids.part_CP086017.1_27	acrif3	27	defense-finder-models/ADF/Anti_CRISPR/acrif3	GCA_020771755.1_ASM2077175v1_genomic_all_plasmids.part_CP086017.1_acrif3_3	1	1	0.143	1.5	1	acrif3	mandatory	141	4.6e-84	271.8	0.986	0.972	1	137			Anti_CRISPR	acrif3	Antidefense
GCA_020771755.1_ASM2077175v1_genomic_all_plasmids.part_CP086017.1	GCA_020771755.1_ASM2077175v1_genomic_all_plasmids.part_CP086017.1	GCA_020771755.1_ASM2077175v1_genomic_all_plasmids.part_CP086017.1_28	acrif5	28	defense-finder-models/ADF/Anti_CRISPR/acrif5	GCA_020771755.1_ASM2077175v1_genomic_all_plasmids.part_CP086017.1_acrif5_4	1	1	0.143	1.5	1	acrif5	mandatory	80	5.7e-58	185.1	1.0	0.988	1	79			Anti_CRISPR	acrif5	Antidefense
GCA_020771755.1_ASM2077175v1_genomic_all_plasmids.part_CP086017.1	GCA_020771755.1_ASM2077175v1_genomic_all_plasmids.part_CP086017.1	GCA_020771755.1_ASM2077175v1_genomic_all_plasmids.part_CP086017.1_29	aca1	29	defense-finder-models/ADF/Anti_CRISPR/acrie1	GCA_020771755.1_ASM2077175v1_genomic_all_plasmids.part_CP086017.1_acrie1_2	1	1	0.143	1.5	1	aca1	accessory	68	1.6999999999999999e-35	113.3	0.958	0.971	1	66		GCA_020771755.1_ASM2077175v1_genomic_all_plasmids.part_CP086017.1_Aca_alone_1,GCA_020771755.1_ASM2077175v1_genomic_all_plasmids.part_CP086017.1_acrif3_3,GCA_020771755.1_ASM2077175v1_genomic_all_plasmids.part_CP086017.1_acrif5_4	Anti_CRISPR	acrie1	Antidefense
GCA_020771755.1_ASM2077175v1_genomic_all_plasmids.part_CP086017.1	GCA_020771755.1_ASM2077175v1_genomic_all_plasmids.part_CP086017.1	GCA_020771755.1_ASM2077175v1_genomic_all_plasmids.part_CP086017.1_29	aca1	29	defense-finder-models/ADF/Anti_CRISPR/acrif3	GCA_020771755.1_ASM2077175v1_genomic_all_plasmids.part_CP086017.1_acrif3_3	1	1	0.143	1.5	1	aca1	accessory	68	1.6999999999999999e-35	113.3	0.958	0.971	1	66		GCA_020771755.1_ASM2077175v1_genomic_all_plasmids.part_CP086017.1_Aca_alone_1,GCA_020771755.1_ASM2077175v1_genomic_all_plasmids.part_CP086017.1_acrie1_2,GCA_020771755.1_ASM2077175v1_genomic_all_plasmids.part_CP086017.1_acrif5_4	Anti_CRISPR	acrif3	Antidefense
GCA_020771755.1_ASM2077175v1_genomic_all_plasmids.part_CP086017.1	GCA_020771755.1_ASM2077175v1_genomic_all_plasmids.part_CP086017.1	GCA_020771755.1_ASM2077175v1_genomic_all_plasmids.part_CP086017.1_29	aca1	29	defense-finder-models/ADF/Anti_CRISPR/acrif5	GCA_020771755.1_ASM2077175v1_genomic_all_plasmids.part_CP086017.1_acrif5_4	1	1	0.143	1.5	1	aca1	accessory	68	1.6999999999999999e-35	113.3	0.958	0.971	1	66		GCA_020771755.1_ASM2077175v1_genomic_all_plasmids.part_CP086017.1_Aca_alone_1,GCA_020771755.1_ASM2077175v1_genomic_all_plasmids.part_CP086017.1_acrie1_2,GCA_020771755.1_ASM2077175v1_genomic_all_plasmids.part_CP086017.1_acrif3_3	Anti_CRISPR	acrif5	Antidefense
GCA_021166335.2_ASM2116633v2_genomic_all_plasmids.part_CP089066.2	GCA_021166335.2_ASM2116633v2_genomic_all_plasmids.part_CP089066.2	GCA_021166335.2_ASM2116633v2_genomic_all_plasmids.part_CP089066.2_7	ardk	7	defense-finder-models/ADF/Anti_RM/ardk	GCA_021166335.2_ASM2116633v2_genomic_all_plasmids.part_CP089066.2_ardk_4	1	1	1.0	1.0	1	ardk	mandatory	97	4.2e-40	128.2	0.873	0.969	2	95			Anti_RM	ardk	Antidefense
GCA_021166335.2_ASM2116633v2_genomic_all_plasmids.part_CP089066.2	GCA_021166335.2_ASM2116633v2_genomic_all_plasmids.part_CP089066.2	GCA_021166335.2_ASM2116633v2_genomic_all_plasmids.part_CP089066.2_24	acrif3	24	defense-finder-models/ADF/Anti_CRISPR/acrif3	GCA_021166335.2_ASM2116633v2_genomic_all_plasmids.part_CP089066.2_acrif3_2	1	1	0.143	1.5	1	acrif3	mandatory	137	1.3e-79	257.4	0.978	0.993	1	136			Anti_CRISPR	acrif3	Antidefense
GCA_021166335.2_ASM2116633v2_genomic_all_plasmids.part_CP089066.2	GCA_021166335.2_ASM2116633v2_genomic_all_plasmids.part_CP089066.2	GCA_021166335.2_ASM2116633v2_genomic_all_plasmids.part_CP089066.2_25	acrif5	25	defense-finder-models/ADF/Anti_CRISPR/acrif5	GCA_021166335.2_ASM2116633v2_genomic_all_plasmids.part_CP089066.2_acrif5_3	1	1	0.143	1.5	1	acrif5	mandatory	80	2.8e-58	186.0	1.0	0.988	1	79			Anti_CRISPR	acrif5	Antidefense
GCA_021166335.2_ASM2116633v2_genomic_all_plasmids.part_CP089066.2	GCA_021166335.2_ASM2116633v2_genomic_all_plasmids.part_CP089066.2	GCA_021166335.2_ASM2116633v2_genomic_all_plasmids.part_CP089066.2_26	aca1	26	defense-finder-models/ADF/Anti_CRISPR/acrif3	GCA_021166335.2_ASM2116633v2_genomic_all_plasmids.part_CP089066.2_acrif3_2	1	1	0.143	1.5	1	aca1	accessory	68	1.6e-35	113.3	0.958	0.971	1	66		GCA_021166335.2_ASM2116633v2_genomic_all_plasmids.part_CP089066.2_Aca_alone_1,GCA_021166335.2_ASM2116633v2_genomic_all_plasmids.part_CP089066.2_acrif5_3	Anti_CRISPR	acrif3	Antidefense
GCA_021166335.2_ASM2116633v2_genomic_all_plasmids.part_CP089066.2	GCA_021166335.2_ASM2116633v2_genomic_all_plasmids.part_CP089066.2	GCA_021166335.2_ASM2116633v2_genomic_all_plasmids.part_CP089066.2_26	aca1	26	defense-finder-models/ADF/Anti_CRISPR/acrif5	GCA_021166335.2_ASM2116633v2_genomic_all_plasmids.part_CP089066.2_acrif5_3	1	1	0.143	1.5	1	aca1	accessory	68	1.6e-35	113.3	0.958	0.971	1	66		GCA_021166335.2_ASM2116633v2_genomic_all_plasmids.part_CP089066.2_Aca_alone_1,GCA_021166335.2_ASM2116633v2_genomic_all_plasmids.part_CP089066.2_acrif3_2	Anti_CRISPR	acrif5	Antidefense
GCA_021184245.1_ASM2118424v1_genomic_all_plasmids.part_CP089237.1	GCA_021184245.1_ASM2118424v1_genomic_all_plasmids.part_CP089237.1	GCA_021184245.1_ASM2118424v1_genomic_all_plasmids.part_CP089237.1_4	acrif3	4	defense-finder-models/ADF/Anti_CRISPR/acrif3	GCA_021184245.1_ASM2118424v1_genomic_all_plasmids.part_CP089237.1_acrif3_1	1	1	0.071	1.0	1	acrif3	mandatory	141	2e-71	230.8	0.971	0.979	2	139			Anti_CRISPR	acrif3	Antidefense
GCA_021184245.1_ASM2118424v1_genomic_all_plasmids.part_CP089237.1	GCA_021184245.1_ASM2118424v1_genomic_all_plasmids.part_CP089237.1	GCA_021184245.1_ASM2118424v1_genomic_all_plasmids.part_CP089237.1_14	ardk	14	defense-finder-models/ADF/Anti_RM/ardk	GCA_021184245.1_ASM2118424v1_genomic_all_plasmids.part_CP089237.1_ardk_2	1	1	1.0	1.0	1	ardk	mandatory	103	4.6e-40	128.1	0.909	0.951	2	99			Anti_RM	ardk	Antidefense
GCA_021513295.1_ASM2151329v1_genomic_all_plasmids.part_CP068679.1	GCA_021513295.1_ASM2151329v1_genomic_all_plasmids.part_CP068679.1	GCA_021513295.1_ASM2151329v1_genomic_all_plasmids.part_CP068679.1_12	ardk	12	defense-finder-models/ADF/Anti_RM/ardk	GCA_021513295.1_ASM2151329v1_genomic_all_plasmids.part_CP068679.1_ardk_5	1	1	1.0	1.0	1	ardk	mandatory	97	4.6e-40	128.3	0.873	0.969	2	95			Anti_RM	ardk	Antidefense
GCA_021513295.1_ASM2151329v1_genomic_all_plasmids.part_CP068679.1	GCA_021513295.1_ASM2151329v1_genomic_all_plasmids.part_CP068679.1	GCA_021513295.1_ASM2151329v1_genomic_all_plasmids.part_CP068679.1_29	acrie2	29	defense-finder-models/ADF/Anti_CRISPR/acrie2	GCA_021513295.1_ASM2151329v1_genomic_all_plasmids.part_CP068679.1_acrie2_2	1	1	0.143	1.5	1	acrie2	mandatory	85	6.3e-50	160.4	0.988	0.976	1	83			Anti_CRISPR	acrie2	Antidefense
GCA_021513295.1_ASM2151329v1_genomic_all_plasmids.part_CP068679.1	GCA_021513295.1_ASM2151329v1_genomic_all_plasmids.part_CP068679.1	GCA_021513295.1_ASM2151329v1_genomic_all_plasmids.part_CP068679.1_30	acrif3	30	defense-finder-models/ADF/Anti_CRISPR/acrif3	GCA_021513295.1_ASM2151329v1_genomic_all_plasmids.part_CP068679.1_acrif3_3	1	1	0.143	1.5	1	acrif3	mandatory	140	1.0999999999999999e-83	270.7	0.978	0.971	1	136			Anti_CRISPR	acrif3	Antidefense
GCA_021513295.1_ASM2151329v1_genomic_all_plasmids.part_CP068679.1	GCA_021513295.1_ASM2151329v1_genomic_all_plasmids.part_CP068679.1	GCA_021513295.1_ASM2151329v1_genomic_all_plasmids.part_CP068679.1_31	acrif5	31	defense-finder-models/ADF/Anti_CRISPR/acrif5	GCA_021513295.1_ASM2151329v1_genomic_all_plasmids.part_CP068679.1_acrif5_4	1	1	0.143	1.5	1	acrif5	mandatory	80	3e-58	186.1	1.0	0.988	1	79			Anti_CRISPR	acrif5	Antidefense
GCA_021513295.1_ASM2151329v1_genomic_all_plasmids.part_CP068679.1	GCA_021513295.1_ASM2151329v1_genomic_all_plasmids.part_CP068679.1	GCA_021513295.1_ASM2151329v1_genomic_all_plasmids.part_CP068679.1_32	aca1	32	defense-finder-models/ADF/Anti_CRISPR/acrie2	GCA_021513295.1_ASM2151329v1_genomic_all_plasmids.part_CP068679.1_acrie2_2	1	1	0.143	1.5	1	aca1	accessory	68	2.1e-35	113.1	0.958	0.971	1	66		GCA_021513295.1_ASM2151329v1_genomic_all_plasmids.part_CP068679.1_Aca_alone_1,GCA_021513295.1_ASM2151329v1_genomic_all_plasmids.part_CP068679.1_acrif3_3,GCA_021513295.1_ASM2151329v1_genomic_all_plasmids.part_CP068679.1_acrif5_4	Anti_CRISPR	acrie2	Antidefense
GCA_021513295.1_ASM2151329v1_genomic_all_plasmids.part_CP068679.1	GCA_021513295.1_ASM2151329v1_genomic_all_plasmids.part_CP068679.1	GCA_021513295.1_ASM2151329v1_genomic_all_plasmids.part_CP068679.1_32	aca1	32	defense-finder-models/ADF/Anti_CRISPR/acrif3	GCA_021513295.1_ASM2151329v1_genomic_all_plasmids.part_CP068679.1_acrif3_3	1	1	0.143	1.5	1	aca1	accessory	68	2.1e-35	113.1	0.958	0.971	1	66		GCA_021513295.1_ASM2151329v1_genomic_all_plasmids.part_CP068679.1_Aca_alone_1,GCA_021513295.1_ASM2151329v1_genomic_all_plasmids.part_CP068679.1_acrie2_2,GCA_021513295.1_ASM2151329v1_genomic_all_plasmids.part_CP068679.1_acrif5_4	Anti_CRISPR	acrif3	Antidefense
GCA_021513295.1_ASM2151329v1_genomic_all_plasmids.part_CP068679.1	GCA_021513295.1_ASM2151329v1_genomic_all_plasmids.part_CP068679.1	GCA_021513295.1_ASM2151329v1_genomic_all_plasmids.part_CP068679.1_32	aca1	32	defense-finder-models/ADF/Anti_CRISPR/acrif5	GCA_021513295.1_ASM2151329v1_genomic_all_plasmids.part_CP068679.1_acrif5_4	1	1	0.143	1.5	1	aca1	accessory	68	2.1e-35	113.1	0.958	0.971	1	66		GCA_021513295.1_ASM2151329v1_genomic_all_plasmids.part_CP068679.1_Aca_alone_1,GCA_021513295.1_ASM2151329v1_genomic_all_plasmids.part_CP068679.1_acrie2_2,GCA_021513295.1_ASM2151329v1_genomic_all_plasmids.part_CP068679.1_acrif3_3	Anti_CRISPR	acrif5	Antidefense
GCA_022570415.1_ASM2257041v1_genomic_all_plasmids.part_CP093029.1	GCA_022570415.1_ASM2257041v1_genomic_all_plasmids.part_CP093029.1	GCA_022570415.1_ASM2257041v1_genomic_all_plasmids.part_CP093029.1_73	ardc	73	defense-finder-models/ADF/Anti_RM/ardc	GCA_022570415.1_ASM2257041v1_genomic_all_plasmids.part_CP093029.1_ardc_2	1	1	1.0	1.0	1	ardc	mandatory	536	3e-94	309.1	0.919	0.558	199	497			Anti_RM	ardc	Antidefense
GCA_022570415.1_ASM2257041v1_genomic_all_plasmids.part_CP093029.1	GCA_022570415.1_ASM2257041v1_genomic_all_plasmids.part_CP093029.1	GCA_022570415.1_ASM2257041v1_genomic_all_plasmids.part_CP093029.1_145	aca4	145	defense-finder-models/ADF/Anti_CRISPR/Aca_alone	GCA_022570415.1_ASM2257041v1_genomic_all_plasmids.part_CP093029.1_Aca_alone_1	1	1	0.077	1.0	1	aca4	mandatory	74	4.8e-18	58.8	0.971	0.919	4	71			Anti_CRISPR	Aca_alone	Antidefense
GCA_022649245.1_ASM2264924v1_genomic_all_plasmids.part_CP093359.1	GCA_022649245.1_ASM2264924v1_genomic_all_plasmids.part_CP093359.1	GCA_022649245.1_ASM2264924v1_genomic_all_plasmids.part_CP093359.1_8	ardk	8	defense-finder-models/ADF/Anti_RM/ardk	GCA_022649245.1_ASM2264924v1_genomic_all_plasmids.part_CP093359.1_ardk_4	1	1	1.0	1.0	1	ardk	mandatory	97	7.6e-40	127.4	0.873	0.969	2	95			Anti_RM	ardk	Antidefense
GCA_022649245.1_ASM2264924v1_genomic_all_plasmids.part_CP093359.1	GCA_022649245.1_ASM2264924v1_genomic_all_plasmids.part_CP093359.1	GCA_022649245.1_ASM2264924v1_genomic_all_plasmids.part_CP093359.1_24	acrie1	24	defense-finder-models/ADF/Anti_CRISPR/acrie1	GCA_022649245.1_ASM2264924v1_genomic_all_plasmids.part_CP093359.1_acrie1_2	1	1	0.143	1.5	1	acrie1	mandatory	101	3.1e-59	189.7	0.99	0.99	1	100			Anti_CRISPR	acrie1	Antidefense
GCA_022649245.1_ASM2264924v1_genomic_all_plasmids.part_CP093359.1	GCA_022649245.1_ASM2264924v1_genomic_all_plasmids.part_CP093359.1	GCA_022649245.1_ASM2264924v1_genomic_all_plasmids.part_CP093359.1_25	acrif3	25	defense-finder-models/ADF/Anti_CRISPR/acrif3	GCA_022649245.1_ASM2264924v1_genomic_all_plasmids.part_CP093359.1_acrif3_3	1	1	0.143	1.5	1	acrif3	mandatory	140	2.7e-85	275.7	0.993	0.986	1	138			Anti_CRISPR	acrif3	Antidefense
GCA_022649245.1_ASM2264924v1_genomic_all_plasmids.part_CP093359.1	GCA_022649245.1_ASM2264924v1_genomic_all_plasmids.part_CP093359.1	GCA_022649245.1_ASM2264924v1_genomic_all_plasmids.part_CP093359.1_26	aca1	26	defense-finder-models/ADF/Anti_CRISPR/acrie1	GCA_022649245.1_ASM2264924v1_genomic_all_plasmids.part_CP093359.1_acrie1_2	1	1	0.143	1.5	1	aca1	accessory	83	1.5e-34	110.2	0.944	0.783	17	81		GCA_022649245.1_ASM2264924v1_genomic_all_plasmids.part_CP093359.1_Aca_alone_1,GCA_022649245.1_ASM2264924v1_genomic_all_plasmids.part_CP093359.1_acrif3_3	Anti_CRISPR	acrie1	Antidefense
GCA_022649245.1_ASM2264924v1_genomic_all_plasmids.part_CP093359.1	GCA_022649245.1_ASM2264924v1_genomic_all_plasmids.part_CP093359.1	GCA_022649245.1_ASM2264924v1_genomic_all_plasmids.part_CP093359.1_26	aca1	26	defense-finder-models/ADF/Anti_CRISPR/acrif3	GCA_022649245.1_ASM2264924v1_genomic_all_plasmids.part_CP093359.1_acrif3_3	1	1	0.143	1.5	1	aca1	accessory	83	1.5e-34	110.2	0.944	0.783	17	81		GCA_022649245.1_ASM2264924v1_genomic_all_plasmids.part_CP093359.1_Aca_alone_1,GCA_022649245.1_ASM2264924v1_genomic_all_plasmids.part_CP093359.1_acrie1_2	Anti_CRISPR	acrif3	Antidefense
GCA_022700635.2_ASM2270063v2_genomic_all_plasmids.part_CP061074.2	GCA_022700635.2_ASM2270063v2_genomic_all_plasmids.part_CP061074.2	GCA_022700635.2_ASM2270063v2_genomic_all_plasmids.part_CP061074.2_69	ardc	69	defense-finder-models/ADF/Anti_RM/ardc	GCA_022700635.2_ASM2270063v2_genomic_all_plasmids.part_CP061074.2_ardc_2	1	1	1.0	1.0	1	ardc	mandatory	536	2.8e-94	309.1	0.919	0.558	199	497			Anti_RM	ardc	Antidefense
GCA_022700635.2_ASM2270063v2_genomic_all_plasmids.part_CP061074.2	GCA_022700635.2_ASM2270063v2_genomic_all_plasmids.part_CP061074.2	GCA_022700635.2_ASM2270063v2_genomic_all_plasmids.part_CP061074.2_134	aca4	134	defense-finder-models/ADF/Anti_CRISPR/Aca_alone	GCA_022700635.2_ASM2270063v2_genomic_all_plasmids.part_CP061074.2_Aca_alone_1	1	1	0.077	1.0	1	aca4	mandatory	74	4.4e-18	58.8	0.971	0.919	4	71			Anti_CRISPR	Aca_alone	Antidefense
GCA_023066865.1_ASM2306686v1_genomic_all_plasmids.part_CP090651.1	GCA_023066865.1_ASM2306686v1_genomic_all_plasmids.part_CP090651.1	GCA_023066865.1_ASM2306686v1_genomic_all_plasmids.part_CP090651.1_7	acrie1	7	defense-finder-models/ADF/Anti_CRISPR/acrie1	GCA_023066865.1_ASM2306686v1_genomic_all_plasmids.part_CP090651.1_acrie1_3	1	1	0.143	1.5	1	acrie1	mandatory	101	4e-58	186.2	0.99	0.99	1	100			Anti_CRISPR	acrie1	Antidefense
